glottocode,Phoneme,dataset
cash1254,ɤ,saphon
cash1254,ɤ̃,saphon
mati1255,b,saphon
mati1255,d,saphon
mati1255,j,saphon
mati1255,k,saphon
mati1255,m,saphon
mati1255,n,saphon
mati1255,p,saphon
mati1255,s,saphon
mati1255,t,saphon
mati1255,ts,saphon
mati1255,t̠ʃ,saphon
mati1255,w,saphon
mati1255,ʂ,saphon
mati1255,ʃ,saphon
mati1255,ʈʂ,saphon
mati1255,a,saphon
mati1255,e,saphon
mati1255,i,saphon
mati1255,o,saphon
mati1255,u,saphon
mati1255,ɨ,saphon
mats1244,b,saphon
mats1244,d,saphon
mats1244,j,saphon
mats1244,k,saphon
mats1244,m,saphon
mats1244,n,saphon
mats1244,p,saphon
mats1244,s,saphon
mats1244,t,saphon
mats1244,ts,saphon
mats1244,t̠ʃ,saphon
mats1244,w,saphon
mats1244,ʂ,saphon
mats1244,ʃ,saphon
mats1244,ʈʂ,saphon
mats1244,a,saphon
mats1244,e,saphon
mats1244,i,saphon
mats1244,ɤ,saphon
mats1244,ɨ,saphon
mats1244,ɯ,saphon
yami1256,b,saphon
yami1256,h,saphon
yami1256,j,saphon
yami1256,k,saphon
yami1256,m,saphon
yami1256,n,saphon
yami1256,p,saphon
yami1256,s,saphon
yami1256,t,saphon
yami1256,ts,saphon
yami1256,t̠ʃ,saphon
yami1256,ɾ,saphon
yami1256,ʃ,saphon
yami1256,a,saphon
yami1256,i,saphon
yami1256,u,saphon
yami1256,ə,saphon
shar1245,h,saphon
shar1245,j,saphon
shar1245,k,saphon
shar1245,m,saphon
shar1245,n,saphon
shar1245,p,saphon
shar1245,s,saphon
shar1245,t,saphon
shar1245,ts,saphon
shar1245,t̠ʃ,saphon
shar1245,w,saphon
shar1245,ɸ,saphon
shar1245,ɾ,saphon
shar1245,ʂ,saphon
shar1245,ʃ,saphon
shar1245,a,saphon
shar1245,ã,saphon
shar1245,i,saphon
shar1245,ĩ,saphon
shar1245,u,saphon
shar1245,ũ,saphon
shar1245,ɨ,saphon
shar1245,ɨ̃,saphon
yami1256,h,saphon
yami1256,j,saphon
yami1256,k,saphon
yami1256,m,saphon
yami1256,n,saphon
yami1256,p,saphon
yami1256,s,saphon
yami1256,t,saphon
yami1256,ts,saphon
yami1256,t̠ʃ,saphon
yami1256,ɸ,saphon
yami1256,ʂ,saphon
yami1256,ʃ,saphon
yami1256,ʐ,saphon
yami1256,a,saphon
yami1256,ã,saphon
yami1256,o,saphon
yami1256,õ,saphon
yami1256,ɪ,saphon
yami1256,ɪ̃,saphon
yami1256,ɯ,saphon
yami1256,ɯ̃,saphon
yagu1244,h,saphon
yagu1244,j,saphon
yagu1244,k,saphon
yagu1244,m,saphon
yagu1244,n,saphon
yagu1244,p,saphon
yagu1244,s,saphon
yagu1244,t,saphon
yagu1244,t̠ʃ,saphon
yagu1244,w,saphon
yagu1244,ɾ,saphon
yagu1244,a,saphon
yagu1244,ã,saphon
yagu1244,e,saphon
yagu1244,ẽ,saphon
yagu1244,i,saphon
yagu1244,ĩ,saphon
yagu1244,o,saphon
yagu1244,õ,saphon
yagu1244,u,saphon
yagu1244,ũ,saphon
yagu1244,ɨ,saphon
yagu1244,ɨ̃,saphon
caja1238,d̠ʒ,saphon
caja1238,j,saphon
caja1238,k,saphon
caja1238,l,saphon
caja1238,m,saphon
caja1238,n,saphon
caja1238,p,saphon
caja1238,q,saphon
caja1238,s,saphon
caja1238,t,saphon
caja1238,t̠ʃ,saphon
caja1238,w,saphon
caja1238,x,saphon
caja1238,ɲ,saphon
caja1238,ɾ,saphon
caja1238,ʂ,saphon
caja1238,ʃ,saphon
caja1238,ʈʂ,saphon
caja1238,ʐ,saphon
caja1238,a,saphon
caja1238,i,saphon
caja1238,u,saphon
cusc1236,h,saphon
cusc1236,j,saphon
cusc1236,k,saphon
cusc1236,kʰ,saphon
cusc1236,kʼ,saphon
cusc1236,l,saphon
cusc1236,m,saphon
cusc1236,n,saphon
cusc1236,p,saphon
cusc1236,pʰ,saphon
cusc1236,pʼ,saphon
cusc1236,q,saphon
cusc1236,qʰ,saphon
cusc1236,qʼ,saphon
cusc1236,s,saphon
cusc1236,t,saphon
cusc1236,tʰ,saphon
cusc1236,tʼ,saphon
cusc1236,t̠ʃ,saphon
cusc1236,t̠ʃʰ,saphon
cusc1236,t̠ʃʼ,saphon
cusc1236,w,saphon
cusc1236,ɲ,saphon
cusc1236,ɾ,saphon
cusc1236,ʃ,saphon
cusc1236,ʎ,saphon
cusc1236,a,saphon
cusc1236,e,saphon
cusc1236,i,saphon
cusc1236,o,saphon
cusc1236,u,saphon
imba1240,j,saphon
imba1240,k,saphon
imba1240,l,saphon
imba1240,m,saphon
imba1240,n,saphon
imba1240,p,saphon
imba1240,s,saphon
imba1240,t,saphon
imba1240,ts,saphon
imba1240,t̠ʃ,saphon
imba1240,w,saphon
imba1240,x,saphon
imba1240,ɲ,saphon
imba1240,ɸ,saphon
imba1240,ɾ,saphon
imba1240,ʃ,saphon
imba1240,ʒ,saphon
imba1240,a,saphon
imba1240,i,saphon
imba1240,u,saphon
inga1252,b,saphon
inga1252,d,saphon
inga1252,j,saphon
inga1252,k,saphon
inga1252,l,saphon
inga1252,m,saphon
inga1252,n,saphon
inga1252,p,saphon
inga1252,s,saphon
inga1252,t,saphon
inga1252,ts,saphon
inga1252,t̠ʃ,saphon
inga1252,w,saphon
inga1252,x,saphon
inga1252,ɡ,saphon
inga1252,ɲ,saphon
inga1252,ɾ,saphon
inga1252,ʃ,saphon
inga1252,ʎ,saphon
inga1252,a,saphon
inga1252,i,saphon
inga1252,u,saphon
nort2980,j,saphon
nort2980,k,saphon
nort2980,l,saphon
nort2980,m,saphon
nort2980,n,saphon
nort2980,p,saphon
nort2980,s,saphon
nort2980,t,saphon
nort2980,t̠ʃ,saphon
nort2980,w,saphon
nort2980,x,saphon
nort2980,ŋ,saphon
nort2980,ɡ,saphon
nort2980,ɲ,saphon
nort2980,ɾ,saphon
nort2980,ʃ,saphon
nort2980,ʈʂ,saphon
nort2980,ʎ,saphon
nort2980,χ,saphon
nort2980,a,saphon
nort2980,aː,saphon
nort2980,i,saphon
nort2980,iː,saphon
nort2980,u,saphon
nort2980,uː,saphon
nort2980,b,saphon
nort2980,j,saphon
nort2980,k,saphon
nort2980,l,saphon
nort2980,m,saphon
nort2980,n,saphon
nort2980,p,saphon
nort2980,s,saphon
nort2980,t,saphon
nort2980,t̠ʃ,saphon
nort2980,w,saphon
nort2980,x,saphon
nort2980,ŋ,saphon
nort2980,ɡ,saphon
nort2980,ɲ,saphon
nort2980,ɾ,saphon
nort2980,ʃ,saphon
nort2980,ʈʂ,saphon
nort2980,ʎ,saphon
nort2980,a,saphon
nort2980,aː,saphon
nort2980,i,saphon
nort2980,iː,saphon
nort2980,u,saphon
nort2980,uː,saphon
ayac1239,h,saphon
ayac1239,k,saphon
ayac1239,l,saphon
ayac1239,m,saphon
ayac1239,n,saphon
ayac1239,p,saphon
ayac1239,q,saphon
ayac1239,s,saphon
ayac1239,t,saphon
ayac1239,t̠ʃ,saphon
ayac1239,w,saphon
ayac1239,ɲ,saphon
ayac1239,ɾ,saphon
ayac1239,ʎ,saphon
ayac1239,a,saphon
ayac1239,i,saphon
ayac1239,u,saphon
nort2980,j,saphon
nort2980,k,saphon
nort2980,l,saphon
nort2980,m,saphon
nort2980,n,saphon
nort2980,p,saphon
nort2980,s,saphon
nort2980,t,saphon
nort2980,t̠ʃ,saphon
nort2980,w,saphon
nort2980,x,saphon
nort2980,ŋ,saphon
nort2980,ɡ,saphon
nort2980,ɲ,saphon
nort2980,ɾ,saphon
nort2980,ʃ,saphon
nort2980,ʈʂ,saphon
nort2980,ʎ,saphon
nort2980,χ,saphon
nort2980,a,saphon
nort2980,i,saphon
nort2980,u,saphon
piar1243,b,saphon
piar1243,d,saphon
piar1243,h,saphon
piar1243,hʷ,saphon
piar1243,j,saphon
piar1243,k,saphon
piar1243,kʰ,saphon
piar1243,kʷ,saphon
piar1243,kʷʼ,saphon
piar1243,kʼ,saphon
piar1243,m,saphon
piar1243,n,saphon
piar1243,p,saphon
piar1243,pʰ,saphon
piar1243,pʼ,saphon
piar1243,s,saphon
piar1243,t,saphon
piar1243,tsʼ,saphon
piar1243,tʰ,saphon
piar1243,tʼ,saphon
piar1243,w,saphon
piar1243,ɾ,saphon
piar1243,ʔ,saphon
piar1243,e,saphon
piar1243,i,saphon
piar1243,u,saphon
piar1243,æ,saphon
piar1243,ɑ,saphon
piar1243,ɤ,saphon
piar1243,ɨ,saphon
sali1298,b,saphon
sali1298,c,saphon
sali1298,d,saphon
sali1298,h,saphon
sali1298,hʷ,saphon
sali1298,k,saphon
sali1298,kʷ,saphon
sali1298,l,saphon
sali1298,m,saphon
sali1298,n,saphon
sali1298,p,saphon
sali1298,r,saphon
sali1298,s,saphon
sali1298,t,saphon
sali1298,x,saphon
sali1298,ɟ,saphon
sali1298,ɡ,saphon
sali1298,ɡʷ,saphon
sali1298,ɲ,saphon
sali1298,ɸ,saphon
sali1298,a,saphon
sali1298,ã,saphon
sali1298,e,saphon
sali1298,ẽ,saphon
sali1298,i,saphon
sali1298,ĩ,saphon
sali1298,o,saphon
sali1298,õ,saphon
sali1298,u,saphon
sali1298,ũ,saphon
arao1248,b,saphon
arao1248,d,saphon
arao1248,d̠ʒ,saphon
arao1248,h,saphon
arao1248,j,saphon
arao1248,k,saphon
arao1248,kʷ,saphon
arao1248,l,saphon
arao1248,m,saphon
arao1248,n,saphon
arao1248,p,saphon
arao1248,s,saphon
arao1248,t,saphon
arao1248,ts,saphon
arao1248,t̠ʃ,saphon
arao1248,w,saphon
arao1248,z,saphon
arao1248,ɲ,saphon
arao1248,ʃ,saphon
arao1248,a,saphon
arao1248,e,saphon
arao1248,i,saphon
arao1248,o,saphon
cavi1250,b,saphon
cavi1250,c,saphon
cavi1250,cç,saphon
cavi1250,d,saphon
cavi1250,h,saphon
cavi1250,j,saphon
cavi1250,k,saphon
cavi1250,kʷ,saphon
cavi1250,m,saphon
cavi1250,n,saphon
cavi1250,p,saphon
cavi1250,s,saphon
cavi1250,t,saphon
cavi1250,ts,saphon
cavi1250,w,saphon
cavi1250,ç,saphon
cavi1250,ɟ,saphon
cavi1250,ɲ,saphon
cavi1250,ɺ,saphon
cavi1250,ʎ,saphon
cavi1250,a,saphon
cavi1250,e,saphon
cavi1250,i,saphon
cavi1250,ʊ,saphon
esee1248,h,saphon
esee1248,j,saphon
esee1248,k,saphon
esee1248,kʷ,saphon
esee1248,m,saphon
esee1248,n,saphon
esee1248,p,saphon
esee1248,s,saphon
esee1248,t,saphon
esee1248,t̠ʃ,saphon
esee1248,w,saphon
esee1248,x,saphon
esee1248,ɓ̥,saphon
esee1248,ɗ̥,saphon
esee1248,ɲ,saphon
esee1248,ʃ,saphon
esee1248,ʔ,saphon
esee1248,a,saphon
esee1248,e,saphon
esee1248,i,saphon
esee1248,o,saphon
esee1248,h,saphon
esee1248,j,saphon
esee1248,k,saphon
esee1248,kʷ,saphon
esee1248,m,saphon
esee1248,n,saphon
esee1248,p,saphon
esee1248,s,saphon
esee1248,t,saphon
esee1248,ts,saphon
esee1248,t̠ʃ,saphon
esee1248,w,saphon
esee1248,x,saphon
esee1248,ɓ,saphon
esee1248,ɗ,saphon
esee1248,ɲ,saphon
esee1248,ʃ,saphon
esee1248,ʔ,saphon
esee1248,a,saphon
esee1248,e,saphon
esee1248,i,saphon
esee1248,o,saphon
taca1256,b,saphon
taca1256,d,saphon
taca1256,h,saphon
taca1256,j,saphon
taca1256,k,saphon
taca1256,kʷ,saphon
taca1256,m,saphon
taca1256,n,saphon
taca1256,p,saphon
taca1256,t,saphon
taca1256,t̠ʃ,saphon
taca1256,w,saphon
taca1256,ð,saphon
taca1256,ɖ,saphon
taca1256,ɾ,saphon
taca1256,ʂ,saphon
taca1256,ʃ,saphon
taca1256,ʈʂ,saphon
taca1256,a,saphon
taca1256,e,saphon
taca1256,i,saphon
taca1256,u,saphon
bara1380,b,saphon
bara1380,c,saphon
bara1380,d,saphon
bara1380,h,saphon
bara1380,k,saphon
bara1380,p,saphon
bara1380,t,saphon
bara1380,w,saphon
bara1380,ɟ,saphon
bara1380,ɡ,saphon
bara1380,ɾ,saphon
bara1380,a,saphon
bara1380,e,saphon
bara1380,i,saphon
bara1380,o,saphon
bara1380,u,saphon
bara1380,ɨ,saphon
cube1242,b,saphon
cube1242,d,saphon
cube1242,h,saphon
cube1242,j,saphon
cube1242,k,saphon
cube1242,p,saphon
cube1242,t,saphon
cube1242,t̠ʃ,saphon
cube1242,w,saphon
cube1242,ð̞,saphon
cube1242,ɾ,saphon
cube1242,a,saphon
cube1242,e,saphon
cube1242,i,saphon
cube1242,o,saphon
cube1242,u,saphon
cube1242,ɨ,saphon
desa1247,b,saphon
desa1247,d,saphon
desa1247,h,saphon
desa1247,j,saphon
desa1247,k,saphon
desa1247,p,saphon
desa1247,s,saphon
desa1247,t,saphon
desa1247,w,saphon
desa1247,ɡ,saphon
desa1247,ɽ,saphon
desa1247,ɾ,saphon
desa1247,a,saphon
desa1247,e,saphon
desa1247,i,saphon
desa1247,o,saphon
desa1247,u,saphon
desa1247,ʉ,saphon
guan1269,b,saphon
guan1269,d,saphon
guan1269,h,saphon
guan1269,j,saphon
guan1269,k,saphon
guan1269,kʰ,saphon
guan1269,p,saphon
guan1269,pʰ,saphon
guan1269,s,saphon
guan1269,t,saphon
guan1269,tʰ,saphon
guan1269,t̠ʃ,saphon
guan1269,w,saphon
guan1269,ɡ,saphon
guan1269,ɾ,saphon
guan1269,ʔ,saphon
guan1269,a,saphon
guan1269,ã,saphon
guan1269,e,saphon
guan1269,ẽ,saphon
guan1269,i,saphon
guan1269,ĩ,saphon
guan1269,o,saphon
guan1269,õ,saphon
guan1269,u,saphon
guan1269,ũ,saphon
guan1269,ɨ,saphon
guan1269,ɨ̃,saphon
cara1272,b,saphon
cara1272,d,saphon
cara1272,h,saphon
cara1272,j,saphon
cara1272,k,saphon
cara1272,p,saphon
cara1272,s,saphon
cara1272,t,saphon
cara1272,w,saphon
cara1272,ɡ,saphon
cara1272,ɾ,saphon
cara1272,a,saphon
cara1272,ã,saphon
cara1272,e,saphon
cara1272,ẽ,saphon
cara1272,i,saphon
cara1272,ĩ,saphon
cara1272,o,saphon
cara1272,õ,saphon
cara1272,u,saphon
cara1272,ũ,saphon
cara1272,ɨ,saphon
cara1272,ɨ̃,saphon
kore1283,d̠ʒ,saphon
kore1283,h,saphon
kore1283,k,saphon
kore1283,kʰ,saphon
kore1283,m,saphon
kore1283,m̥,saphon
kore1283,n,saphon
kore1283,p,saphon
kore1283,pʰ,saphon
kore1283,s,saphon
kore1283,t,saphon
kore1283,tʰ,saphon
kore1283,ɲ,saphon
kore1283,ɲ̥,saphon
kore1283,ɸ,saphon
kore1283,ɾ,saphon
kore1283,ʔ,saphon
kore1283,β,saphon
kore1283,a,saphon
kore1283,ã,saphon
kore1283,e,saphon
kore1283,ẽ,saphon
kore1283,i,saphon
kore1283,ĩ,saphon
kore1283,o,saphon
kore1283,õ,saphon
kore1283,u,saphon
kore1283,ũ,saphon
kore1283,ɨ,saphon
kore1283,ɨ̃,saphon
macu1260,b,saphon
macu1260,d,saphon
macu1260,h,saphon
macu1260,j,saphon
macu1260,k,saphon
macu1260,s,saphon
macu1260,t,saphon
macu1260,w,saphon
macu1260,ɡ,saphon
macu1260,ɾ,saphon
macu1260,a,saphon
macu1260,ã,saphon
macu1260,e,saphon
macu1260,ẽ,saphon
macu1260,i,saphon
macu1260,ĩ,saphon
macu1260,o,saphon
macu1260,õ,saphon
macu1260,u,saphon
macu1260,ũ,saphon
macu1260,ɨ,saphon
macu1260,ɨ̃,saphon
orej1242,b,saphon
orej1242,d,saphon
orej1242,d̠ʒ,saphon
orej1242,h,saphon
orej1242,j,saphon
orej1242,k,saphon
orej1242,kʷ,saphon
orej1242,p,saphon
orej1242,s,saphon
orej1242,t,saphon
orej1242,t̠ʃ,saphon
orej1242,w,saphon
orej1242,ɡ,saphon
orej1242,ɡʷ,saphon
orej1242,a,saphon
orej1242,e,saphon
orej1242,i,saphon
orej1242,o,saphon
orej1242,u,saphon
orej1242,ɨ,saphon
pira1254,b,saphon
pira1254,d,saphon
pira1254,h,saphon
pira1254,j,saphon
pira1254,k,saphon
pira1254,p,saphon
pira1254,s,saphon
pira1254,t,saphon
pira1254,w,saphon
pira1254,ɡ,saphon
pira1254,ɾ,saphon
pira1254,ʔ,saphon
pira1254,a,saphon
pira1254,ã,saphon
pira1254,e,saphon
pira1254,ẽ,saphon
pira1254,i,saphon
pira1254,ĩ,saphon
pira1254,o,saphon
pira1254,õ,saphon
pira1254,u,saphon
pira1254,ũ,saphon
pira1254,ɨ,saphon
pira1254,ɨ̃,saphon
seco1241,d,saphon
seco1241,h,saphon
seco1241,j,saphon
seco1241,k,saphon
seco1241,kʷ,saphon
seco1241,m,saphon
seco1241,n,saphon
seco1241,p,saphon
seco1241,s,saphon
seco1241,t,saphon
seco1241,t̠ʃ,saphon
seco1241,w,saphon
seco1241,z,saphon
seco1241,ʔ,saphon
seco1241,a,saphon
seco1241,ã,saphon
seco1241,e,saphon
seco1241,ẽ,saphon
seco1241,i,saphon
seco1241,ĩ,saphon
seco1241,o,saphon
seco1241,õ,saphon
seco1241,u,saphon
seco1241,ũ,saphon
seco1241,ɨ,saphon
seco1241,ɨ̃,saphon
sion1247,b,saphon
sion1247,d,saphon
sion1247,h,saphon
sion1247,hʷ,saphon
sion1247,j,saphon
sion1247,k,saphon
sion1247,kʷ,saphon
sion1247,m,saphon
sion1247,n,saphon
sion1247,p,saphon
sion1247,s,saphon
sion1247,t,saphon
sion1247,t̠ʃ,saphon
sion1247,w,saphon
sion1247,z,saphon
sion1247,ɡ,saphon
sion1247,ɡʷ,saphon
sion1247,ʔ,saphon
sion1247,a,saphon
sion1247,ã,saphon
sion1247,e,saphon
sion1247,ẽ,saphon
sion1247,i,saphon
sion1247,ĩ,saphon
sion1247,o,saphon
sion1247,õ,saphon
sion1247,u,saphon
sion1247,ũ,saphon
sion1247,ɨ,saphon
sion1247,ɨ̃,saphon
siri1274,b,saphon
siri1274,d,saphon
siri1274,h,saphon
siri1274,j,saphon
siri1274,k,saphon
siri1274,p,saphon
siri1274,s,saphon
siri1274,t,saphon
siri1274,w,saphon
siri1274,ɡ,saphon
siri1274,ɾ,saphon
siri1274,a,saphon
siri1274,ã,saphon
siri1274,e,saphon
siri1274,ẽ,saphon
siri1274,i,saphon
siri1274,ĩ,saphon
siri1274,o,saphon
siri1274,õ,saphon
siri1274,u,saphon
siri1274,ũ,saphon
siri1274,ɨ,saphon
siri1274,ɨ̃,saphon
tani1257,b,saphon
tani1257,d,saphon
tani1257,h,saphon
tani1257,j,saphon
tani1257,k,saphon
tani1257,p,saphon
tani1257,s,saphon
tani1257,t,saphon
tani1257,w,saphon
tani1257,ɾ,saphon
tani1257,ʔ,saphon
tani1257,a,saphon
tani1257,ã,saphon
tani1257,e,saphon
tani1257,ẽ,saphon
tani1257,i,saphon
tani1257,ĩ,saphon
tani1257,o,saphon
tani1257,õ,saphon
tani1257,u,saphon
tani1257,ũ,saphon
tatu1247,b,saphon
tatu1247,c,saphon
tatu1247,d,saphon
tatu1247,h,saphon
tatu1247,j,saphon
tatu1247,k,saphon
tatu1247,p,saphon
tatu1247,t,saphon
tatu1247,w,saphon
tatu1247,ɡ,saphon
tatu1247,ɾ,saphon
tatu1247,a,saphon
tatu1247,e,saphon
tatu1247,i,saphon
tatu1247,o,saphon
tatu1247,u,saphon
tatu1247,ɨ,saphon
tuca1252,b,saphon
tuca1252,d,saphon
tuca1252,h,saphon
tuca1252,j,saphon
tuca1252,k,saphon
tuca1252,kʰ,saphon
tuca1252,p,saphon
tuca1252,pʰ,saphon
tuca1252,s,saphon
tuca1252,t,saphon
tuca1252,tʰ,saphon
tuca1252,w,saphon
tuca1252,ɡ,saphon
tuca1252,ɾ,saphon
tuca1252,ʔ,saphon
tuca1252,a,saphon
tuca1252,ã,saphon
tuca1252,e,saphon
tuca1252,ẽ,saphon
tuca1252,i,saphon
tuca1252,ĩ,saphon
tuca1252,o,saphon
tuca1252,õ,saphon
tuca1252,u,saphon
tuca1252,ũ,saphon
tuca1252,ɨ,saphon
tuca1252,ɨ̃,saphon
tuyu1244,b,saphon
tuyu1244,d,saphon
tuyu1244,h,saphon
tuyu1244,j,saphon
tuyu1244,k,saphon
tuyu1244,p,saphon
tuyu1244,s,saphon
tuyu1244,t,saphon
tuyu1244,w,saphon
tuyu1244,ɡ,saphon
tuyu1244,ɾ,saphon
tuyu1244,a,saphon
tuyu1244,ã,saphon
tuyu1244,e,saphon
tuyu1244,ẽ,saphon
tuyu1244,i,saphon
tuyu1244,ĩ,saphon
tuyu1244,o,saphon
tuyu1244,õ,saphon
tuyu1244,u,saphon
tuyu1244,ũ,saphon
tuyu1244,ɨ,saphon
tuyu1244,ɨ̃,saphon
waim1255,b,saphon
waim1255,d,saphon
waim1255,h,saphon
waim1255,j,saphon
waim1255,k,saphon
waim1255,p,saphon
waim1255,t,saphon
waim1255,w,saphon
waim1255,ɡ,saphon
waim1255,ɾ,saphon
waim1255,a,saphon
waim1255,ã,saphon
waim1255,e,saphon
waim1255,ẽ,saphon
waim1255,i,saphon
waim1255,ĩ,saphon
waim1255,o,saphon
waim1255,õ,saphon
waim1255,u,saphon
waim1255,ũ,saphon
waim1255,ɨ,saphon
waim1255,ɨ̃,saphon
yuru1263,b,saphon
yuru1263,d,saphon
yuru1263,h,saphon
yuru1263,j,saphon
yuru1263,k,saphon
yuru1263,p,saphon
yuru1263,s,saphon
yuru1263,t,saphon
yuru1263,w,saphon
yuru1263,ɡ,saphon
yuru1263,ɾ,saphon
yuru1263,a,saphon
yuru1263,e,saphon
yuru1263,i,saphon
yuru1263,o,saphon
yuru1263,u,saphon
yuru1263,ɨ,saphon
ache1246,b,saphon
ache1246,d,saphon
ache1246,d̠ʒ,saphon
ache1246,j,saphon
ache1246,k,saphon
ache1246,m,saphon
ache1246,mb,saphon
ache1246,n,saphon
ache1246,nd,saphon
ache1246,n̠d̠ʒ,saphon
ache1246,p,saphon
ache1246,t,saphon
ache1246,t̠ʃ,saphon
ache1246,v,saphon
ache1246,w,saphon
ache1246,ŋɡ,saphon
ache1246,ɡ,saphon
ache1246,ɲ,saphon
ache1246,ɸ,saphon
ache1246,ɾ,saphon
ache1246,ʔ,saphon
ache1246,β,saphon
ache1246,a,saphon
ache1246,ã,saphon
ache1246,e,saphon
ache1246,ẽ,saphon
ache1246,i,saphon
ache1246,ĩ,saphon
ache1246,o,saphon
ache1246,õ,saphon
ache1246,u,saphon
ache1246,ũ,saphon
ache1246,ɨ,saphon
ache1246,ɨ̃,saphon
toca1235,h,saphon
toca1235,k,saphon
toca1235,kʷ,saphon
toca1235,m,saphon
toca1235,n,saphon
toca1235,p,saphon
toca1235,s,saphon
toca1235,t,saphon
toca1235,w,saphon
toca1235,ŋ,saphon
toca1235,ʔ,saphon
toca1235,a,saphon
toca1235,e,saphon
toca1235,i,saphon
toca1235,o,saphon
toca1235,ɨ,saphon
east2555,k,saphon
east2555,kʷ,saphon
east2555,m,saphon
east2555,n,saphon
east2555,p,saphon
east2555,s,saphon
east2555,t,saphon
east2555,t̠ʃ,saphon
east2555,ŋ,saphon
east2555,ɾ,saphon
east2555,ʝ,saphon
east2555,β,saphon
east2555,a,saphon
east2555,ã,saphon
east2555,e,saphon
east2555,ẽ,saphon
east2555,i,saphon
east2555,ĩ,saphon
east2555,o,saphon
east2555,õ,saphon
east2555,u,saphon
east2555,ũ,saphon
east2555,ɨ,saphon
east2555,ɨ̃,saphon
east2555,k,saphon
east2555,kʷ,saphon
east2555,mb,saphon
east2555,nd,saphon
east2555,p,saphon
east2555,s,saphon
east2555,t,saphon
east2555,ŋɡ,saphon
east2555,ɡʷ,saphon
east2555,ɾ,saphon
east2555,ʝ,saphon
east2555,β,saphon
east2555,a,saphon
east2555,ã,saphon
east2555,e,saphon
east2555,ẽ,saphon
east2555,i,saphon
east2555,ĩ,saphon
east2555,o,saphon
east2555,õ,saphon
east2555,u,saphon
east2555,ũ,saphon
east2555,ɨ,saphon
east2555,ɨ̃,saphon
emer1243,b,saphon
emer1243,d,saphon
emer1243,d̠ʒ,saphon
emer1243,h,saphon
emer1243,j,saphon
emer1243,k,saphon
emer1243,kʷ,saphon
emer1243,p,saphon
emer1243,s,saphon
emer1243,t,saphon
emer1243,t̠ʃ,saphon
emer1243,w,saphon
emer1243,z,saphon
emer1243,ɡ,saphon
emer1243,ɾ,saphon
emer1243,ʔ,saphon
emer1243,a,saphon
emer1243,ã,saphon
emer1243,e,saphon
emer1243,ẽ,saphon
emer1243,i,saphon
emer1243,ĩ,saphon
emer1243,o,saphon
emer1243,õ,saphon
emer1243,u,saphon
emer1243,ũ,saphon
emer1243,ə,saphon
emer1243,ə̃,saphon
emer1243,ɨ,saphon
emer1243,ɨ̃,saphon
gavi1246,b,saphon
gavi1246,cç,saphon
gavi1246,d,saphon
gavi1246,dz,saphon
gavi1246,j,saphon
gavi1246,k,saphon
gavi1246,l,saphon
gavi1246,m,saphon
gavi1246,n,saphon
gavi1246,p,saphon
gavi1246,t,saphon
gavi1246,ts,saphon
gavi1246,ŋ,saphon
gavi1246,ɟʝ,saphon
gavi1246,ɡ,saphon
gavi1246,ɲ,saphon
gavi1246,ɾ,saphon
gavi1246,ʔ,saphon
gavi1246,β,saphon
gavi1246,a,saphon
gavi1246,ã,saphon
gavi1246,e,saphon
gavi1246,ẽ,saphon
gavi1246,i,saphon
gavi1246,ĩ,saphon
gavi1246,o,saphon
gavi1246,õ,saphon
gavi1246,ɨ,saphon
gavi1246,ɨ̃,saphon
guaj1255,h,saphon
guaj1255,j,saphon
guaj1255,k,saphon
guaj1255,kʷ,saphon
guaj1255,m,saphon
guaj1255,n,saphon
guaj1255,p,saphon
guaj1255,t,saphon
guaj1255,ts,saphon
guaj1255,w,saphon
guaj1255,z,saphon
guaj1255,ŋ,saphon
guaj1255,ŋʷ,saphon
guaj1255,ɾ,saphon
guaj1255,ʔ,saphon
guaj1255,a,saphon
guaj1255,i,saphon
guaj1255,u,saphon
guaj1255,ɔ,saphon
guaj1255,ə,saphon
guaj1255,ɛ,saphon
guaj1255,ɨ,saphon
para1311,d̠ʒ,saphon
para1311,k,saphon
para1311,kʷ,saphon
para1311,l,saphon
para1311,mb,saphon
para1311,nd,saphon
para1311,p,saphon
para1311,s,saphon
para1311,t,saphon
para1311,x,saphon
para1311,ŋɡ,saphon
para1311,ŋɡʷ,saphon
para1311,ɣ,saphon
para1311,ɣʷ,saphon
para1311,ɾ,saphon
para1311,ʃ,saphon
para1311,ʋ,saphon
para1311,ʔ,saphon
para1311,a,saphon
para1311,ã,saphon
para1311,e,saphon
para1311,ẽ,saphon
para1311,i,saphon
para1311,ĩ,saphon
para1311,o,saphon
para1311,õ,saphon
para1311,u,saphon
para1311,ũ,saphon
para1311,ɨ,saphon
para1311,ɨ̃,saphon
juma1249,h,saphon
juma1249,j,saphon
juma1249,k,saphon
juma1249,m,saphon
juma1249,n,saphon
juma1249,p,saphon
juma1249,t,saphon
juma1249,w,saphon
juma1249,ŋ,saphon
juma1249,ɡ,saphon
juma1249,ɾ,saphon
juma1249,ʔ,saphon
juma1249,a,saphon
juma1249,ã,saphon
juma1249,e,saphon
juma1249,ẽ,saphon
juma1249,i,saphon
juma1249,ĩ,saphon
juma1249,o,saphon
juma1249,õ,saphon
juma1249,u,saphon
juma1249,ũ,saphon
juma1249,ɨ,saphon
juma1249,ɨ̃,saphon
juru1256,b,saphon
juru1256,d,saphon
juru1256,d̠ʒ,saphon
