Source,Target,Value
"lama1277","143A","2"
"lama1277","143E","4"
"lama1277","143F","1"
"lama1277","143G","4"
"lama1277","144A","4"
"lama1277","144B","6"
"lama1277","144D","4"
"lama1277","144H","4"
"lama1277","144I","8"
"lama1277","144J","7"
"lama1277","144K","1"
"lamp1243","14A","7"
"lamp1243","15A","8"
"lamp1243","16A","1"
"lamp1243","26A","1"
"lamp1243","27A","1"
"lamp1243","37A","1"
"lamp1243","38A","4"
"lamp1243","43A","6"
"lamp1243","51A","9"
"lamp1243","69A","5"
"lamp1243","81A","2"
"lamp1243","82A","1"
"lamp1243","83A","2"
"lamp1243","84A","1"
"lamp1243","85A","2"
"lamp1243","86A","2"
"lamp1243","87A","2"
"lamp1243","88A","2"
"lamp1243","89A","1"
"lamp1243","90A","1"
"lamp1243","90C","1"
"lamp1243","91A","2"
"lamp1243","92A","1"
"lamp1243","93A","2"
"lamp1243","94A","1"
"lamp1243","95A","4"
"lamp1243","96A","4"
"lamp1243","97A","4"
"lamp1243","101A","5"
"lamp1243","111A","2"
"lamp1243","112A","1"
"lamp1243","116A","1"
"lamp1243","138A","2"
"lamp1243","143A","3"
"lamp1243","143E","2"
"lamp1243","143F","4"
"lamp1243","143G","4"
"lamp1243","144A","20"
"lamp1243","144D","5"
"lamp1243","144H","4"
"lamp1243","144I","2"
"lamp1243","144J","7"
"lamp1243","144K","4"
"macu1259","14A","7"
"macu1259","15A","8"
"macu1259","16A","4"
"macu1259","17A","2"
"macu1259","26A","2"
"macu1259","30A","2"
"macu1259","31A","3"
"macu1259","32A","2"
"macu1259","33A","2"
"macu1259","34A","5"
"macu1259","35A","4"
"macu1259","37A","5"
"macu1259","38A","5"
"macu1259","41A","2"
"macu1259","42A","1"
"macu1259","43A","2"
"macu1259","44A","6"
"macu1259","46A","1"
"macu1259","48A","3"
"macu1259","51A","1"
"macu1259","53A","5"
"macu1259","57A","1"
"macu1259","69A","2"
"macu1259","70A","1"
"macu1259","71A","2"
"macu1259","72A","4"
"macu1259","73A","2"
"macu1259","77A","1"
"macu1259","78A","1"
"macu1259","79A","1"
"macu1259","79B","5"
"macu1259","80A","1"
"macu1259","81A","7"
"macu1259","81B","5"
"macu1259","82A","3"
"macu1259","83A","1"
"macu1259","85A","1"
"macu1259","86A","1"
"macu1259","87A","2"
"macu1259","88A","1"
"macu1259","89A","1"
"macu1259","90A","7"
"macu1259","90B","2"
"macu1259","90C","2"
"macu1259","91A","2"
"macu1259","92A","6"
"macu1259","93A","1"
"macu1259","94A","2"
"macu1259","95A","1"
"macu1259","96A","5"
"macu1259","97A","2"
"macu1259","100A","3"
"macu1259","101A","2"
"macu1259","102A","5"
"macu1259","103A","3"
"macu1259","104A","3"
"macu1259","105A","1"
"macu1259","107A","1"
"macu1259","108A","3"
"macu1259","108B","4"
"macu1259","109A","8"
"macu1259","109B","5"
"macu1259","111A","2"
"macu1259","112A","2"
"macu1259","115A","1"
"macu1259","116A","6"
"macu1259","118A","2"
"macu1259","119A","2"
"macu1259","120A","2"
"macu1259","124A","4"
"macu1259","143A","2"
"macu1259","143E","4"
"macu1259","143F","1"
"macu1259","143G","4"
"macu1259","144A","16"
"macu1259","144B","4"
"macu1259","144L","15"
"macu1259","144M","18"
"macu1259","144P","4"
"macu1259","144Q","4"
"macu1259","144R","8"
"macu1259","144S","1"
"macu1259","144Y","7"
"maee1241","14A","5"
"maee1241","15A","8"
"maee1241","16A","1"
"maee1241","26A","1"
"maee1241","33A","7"
"maee1241","37A","1"
"maee1241","38A","1"
"maee1241","51A","9"
"maee1241","69A","5"
"maee1241","81A","2"
"maee1241","82A","1"
"maee1241","83A","2"
"maee1241","85A","2"
"maee1241","86A","2"
"maee1241","87A","2"
"maee1241","88A","2"
"maee1241","89A","2"
"maee1241","92A","2"
"maee1241","95A","4"
"maee1241","97A","4"
"maee1241","101A","4"
"maee1241","112A","4"
"maee1241","116A","1"
"maee1241","143A","1"
"maee1241","143E","1"
"maee1241","143F","4"
"maee1241","143G","4"
"maee1241","144A","2"
"maee1241","144B","3"
"maee1241","144D","2"
"maee1241","144H","4"
"maee1241","144I","1"
"maee1241","144J","7"
"maee1241","144K","4"
"west2392","14A","1"
"west2392","15A","6"
"west2392","16A","2"
"west2392","17A","5"
"west2392","46A","1"
"west2392","52A","2"
"west2392","53A","5"
"mait1250","14A","1"
"mait1250","15A","4"
"mait1250","16A","2"
"mait1250","17A","1"
"mait1250","23A","2"
"mait1250","24A","2"
"mait1250","25A","2"
"mait1250","25B","2"
"mait1250","26A","2"
"mait1250","33A","7"
"mait1250","46A","1"
"mait1250","51A","1"
"mait1250","64A","1"
"mait1250","65A","2"
"mait1250","66A","1"
"mait1250","67A","1"
"mait1250","68A","3"
"mait1250","70A","4"
"mait1250","71A","1"
"mait1250","72A","1"
"mait1250","73A","2"
"mait1250","74A","2"
"mait1250","75A","2"
"mait1250","76A","3"
"mait1250","82A","1"
"mait1250","83A","1"
"mait1250","85A","1"
"mait1250","87A","1"
"mait1250","88A","1"
"mait1250","89A","1"
"mait1250","90A","7"
"mait1250","90C","4"
"mait1250","90E","3"
"mait1250","94A","1"
"mait1250","95A","1"
"mait1250","96A","5"
"mait1250","97A","1"
"mait1250","105A","1"
"mait1250","129A","1"
"mait1250","130A","2"
"mait1250","143A","1"
"mait1250","143E","1"
"mait1250","143F","4"
"mait1250","143G","4"
"mait1250","144A","21"
"mait1250","144B","3"
"mait1250","144L","22"
"mace1250","14A","5"
"mace1250","15A","8"
"mace1250","16A","1"
"mace1250","17A","5"
"mace1250","37A","1"
"mace1250","53A","7"
"mace1250","69A","2"
"mace1250","70A","1"
"mace1250","71A","4"
"mace1250","72A","1"
"mace1250","74A","2"
"mace1250","75A","1"
"mace1250","76A","1"
"mace1250","79A","1"
"mace1250","79B","1"
"mace1250","80A","1"
"mace1250","81A","2"
"mace1250","82A","1"
"mace1250","83A","2"
"mace1250","85A","2"
"mace1250","86A","3"
"mace1250","87A","1"
"mace1250","88A","1"
"mace1250","95A","4"
"mace1250","97A","3"
"mace1250","112A","2"
"mace1250","116A","1"
"mace1250","143A","1"
"mace1250","143E","1"
"mace1250","143F","4"
"mace1250","143G","4"
"mace1250","144A","2"
"mace1250","144B","3"
"mace1250","144D","2"
"mace1250","144H","4"
"mace1250","144I","1"
"mace1250","144J","7"
"mace1250","144K","4"
"west2443","14A","1"
"west2443","15A","1"
"west2443","16A","5"
"west2443","17A","1"
"west2443","26A","2"
"west2443","34A","1"
"west2443","39B","2"
"west2443","51A","1"
"west2443","57A","2"
"west2443","69A","2"
"west2443","81A","7"
"west2443","82A","3"
"west2443","83A","2"
"west2443","85A","2"
"west2443","86A","1"
"west2443","87A","1"
"west2443","88A","1"
"west2443","91A","1"
"west2443","95A","4"
"west2443","97A","3"
"west2443","112A","2"
"west2443","129A","2"
"west2443","143A","1"
"west2443","143E","1"
"west2443","143F","4"
"west2443","143G","4"
"meya1236","14A","1"
"meya1236","15A","7"
"meya1236","16A","1"
"meya1236","17A","5"
"meya1236","26A","5"
"meya1236","33A","2"
"meya1236","37A","1"
"meya1236","38A","2"
"meya1236","51A","9"
"meya1236","57A","1"
"meya1236","69A","4"
"meya1236","81A","2"
"meya1236","82A","1"
"meya1236","83A","2"
"meya1236","84A","1"
"meya1236","85A","2"
"meya1236","86A","1"
"meya1236","87A","2"
"meya1236","88A","2"
"meya1236","89A","2"
"meya1236","90A","1"
"meya1236","90C","1"
"meya1236","92A","2"
"meya1236","93A","2"
"meya1236","94A","1"
"meya1236","95A","4"
"meya1236","96A","4"
"meya1236","97A","4"
"meya1236","101A","2"
"meya1236","112A","2"
"meya1236","116A","1"
"meya1236","143A","2"
"meya1236","143E","4"
"meya1236","143F","1"
"meya1236","143G","4"
"meya1236","144A","4"
"meya1236","144B","6"
"meya1236","144D","4"
"meya1236","144H","4"
"meya1236","144I","8"
"meya1236","144J","7"
"meya1236","144K","1"
"beta1252","14A","1"
"beta1252","15A","3"
"beta1252","16A","5"
"meno1252","14A","1"
"meno1252","15A","5"
"meno1252","16A","2"
"meno1252","17A","2"
"meno1252","26A","4"
"meno1252","27A","1"
"meno1252","33A","2"
"meno1252","51A","1"
"meno1252","57A","1"
"meno1252","63A","1"
"meno1252","69A","1"
"meno1252","81A","7"
"meno1252","82A","3"
"meno1252","83A","3"
"meno1252","84A","6"
"meno1252","85A","5"
"meno1252","86A","1"
"meno1252","87A","3"
"meno1252","88A","1"
"meno1252","89A","1"
"meno1252","90A","1"
"meno1252","90C","1"
"meno1252","92A","6"
"meno1252","93A","1"
"meno1252","94A","1"
"meno1252","95A","5"
"meno1252","96A","5"
"meno1252","97A","5"
"meno1252","101A","3"
"meno1252","111A","2"
"meno1252","112A","6"
"meno1252","116A","2"
"meno1252","118A","1"
"meno1252","119A","1"
"meno1252","120A","1"
"meno1252","121A","3"
"meno1252","130A","2"
"meno1252","143A","14"
"meno1252","143B","2"
"meno1252","143E","1"
"meno1252","143F","2"
"meno1252","143G","4"
